1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
mADT-24.tsv	2.93208903461757	0.17025033104231	4.04186897030078	12.6552746074784	1.64575320007567	7.35859764171764	0.0252222712655275	16.0855034995901	6.10378964625765	7.59820921874015	0.0378334068982912	0	0.0126111356327637	20.9786241251025	7.84412636357904	11.822939655716	0.687306891985623
mADT-52.tsv	7.35425011125946	4.18335558522474	1.64107699154428	7.83266577659101	5.09568313306631	8.0607476635514	0	19.6595460614152	4.30017801513129	6.47530040053405	0.0445037828215398	0.011125945705385	0.194704049844237	13.6459724076547	8.48353360035603	11.8991989319092	1.11815754339119
mADT-41.tsv	2.95289430513241	0.146472931802203	2.15022263885634	4.06022966955707	6.10499179751582	10.0890555425357	0.0175767518162644	13.6747129130537	9.56175298804781	10.9327396297164	0.0410124209046168	0.0410124209046168	0	12.2509960159363	13.2411530349191	12.1396765877666	2.59550035153504
mADT-5.tsv	4.54339708045717	0.599751046735317	3.98325223492135	2.35373995699898	5.04696163856512	10.2297159669571	0	8.71902229263325	9.18863867828449	8.83784089623175	0.0509222586850741	0.673305420391536	3.81351137263777	11.0501301346611	9.40364377051035	19.8936290596356	1.61253819169401
mADT-20.tsv	10.736286300968	0.117336462305661	2.29392783807568	9.21091229099443	1.53124083308888	1.39630390143737	0.0176004693458492	12.3085948958639	18.0170137870343	11.3229686124963	0.0176004693458492	0.187738339689058	0.00586682311528307	6.35963625696685	10.0616016427105	14.6670577882077	1.74831328835436
mADT-27.tsv	2.69063302445015	0.753600535893714	5.87250195377917	2.6348107625321	1.50720107178743	1.20017863123814	0.0446578095344423	12.6549067768226	11.6054482527632	7.05593390644189	0.0111644523836106	1.51836552417104	0.09489784526069	9.62934018086413	11.3877414312828	24.3608351010383	6.97778273975661
N-55.tsv	9.83068995516295	4.41678377835776	0.394833701398648	0.441678377835776	47.045439336144	2.11470253630462	0	14.9233754935421	2.73037542662116	9.91768721140333	0.033460483169377	0.127149836043632	0.0401525798032524	2.00762899016262	0.113765642775882	4.07548685003011	1.78678980124473
N-2.tsv	17.2523961661342	1.08626198083067	0.965566205182819	2.07312744053958	1.46254881079162	5.52360667376642	0	37.8558750443734	6.92225772097977	5.09762158324459	0.035498757543486	0.0851970181043663	0.0070997515086972	12.3109691160809	3.0315938942137	4.77103301384451	1.5193468228612
N-29.tsv	33.6257309941521	1.16959064327485	0.825211176088369	0.896686159844055	2.12475633528265	1.02664067576348	0.00649772579597141	40.8447043534763	4.07407407407407	8.49252761533463	0.0129954515919428	0.571799870045484	0.032488628979857	0.760233918128655	0.87719298245614	3.64522417153996	1.01364522417154
N-47.tsv	34.3717067824474	0.219196560300131	0.687096910171563	1.4458542342874	1.55966783290478	4.05092104708511	0.00421531846731021	41.676853686296	0.678666273236943	4.63685031404123	0.0252919108038612	0.779833916452388	0.00421531846731021	0.876786241200523	0.657589680900392	5.9899675420478	2.33528643088985
